,scale_pos_weight_xgbqts,max_depth_xgbqts,n_estimators_xgbqts,val_xgb_dense_QTS_0_roc,test_xgb_dense_QTS_0_acc,val_xgb_dense_QTS_0_acc,test_xgb_dense_QTS_0_f1,val_xgb_dense_QTS_0_f1,test_xgb_dense_QTS_0_roc
101,100.0,4.0,120.0,0.9619781667218844,0.8254907060965605,0.9376403192687818,0.005337226010993772,0.0827359266658832,0.8931525230205064
102,100.0,4.0,135.0,0.9617143748919675,0.8287140599051601,0.9396617157101653,0.005344673335889481,0.0839398350315381,0.8915737486487233
103,100.0,4.0,150.0,0.9607095416528428,0.8315712599291702,0.9410679045389538,0.00531732621205497,0.08622398414271557,0.8909787675979853
104,100.0,4.0,165.0,0.9600696645466037,0.8358530582844795,0.9433050231302083,0.005358809907736327,0.08768320905116996,0.8908751758265219
105,100.0,5.0,105.0,0.9595697383647336,0.8444686768442746,0.9501761730890613,0.005424977929040265,0.09780092592592592,0.8848377551970303
106,100.0,5.0,120.0,0.9593138945332325,0.8475939894755797,0.9527967977245309,0.005457702803274622,0.10240048617441508,0.8837451793363618
107,100.0,5.0,135.0,0.9595426645831042,0.8505672382400609,0.954946029513986,0.005592170960655082,0.10648074790049122,0.8839183184574999
108,100.0,5.0,150.0,0.9599579645248046,0.8516356869885352,0.9559687122985595,0.005632216277105041,0.10868510431829208,0.8831756911834592
109,100.0,5.0,165.0,0.9593150132845394,0.853226355069129,0.956743714096244,0.00566595277469027,0.10983229200920751,0.8828992251610683
110,100.0,6.0,105.0,0.9559398573306072,0.8629504391844575,0.9624084179576705,0.005863570391872278,0.12138188608776845,0.8798934883268499
111,100.0,6.0,120.0,0.9573813635255322,0.8635286820464595,0.9627280063278497,0.005859289597574663,0.12196499153020893,0.8805481511718728
112,100.0,6.0,135.0,0.9574787143457849,0.864090918185638,0.9626880577815773,0.005766978922716627,0.12185031966904852,0.879605192581661
113,100.0,6.0,150.0,0.9581899580571378,0.8650813341603474,0.963598884636588,0.005838382944844974,0.12384615384615384,0.8800687326501843
114,100.0,6.0,165.0,0.9586108031140121,0.8643510274315213,0.9632952756849178,0.005836290582749216,0.12328244274809158,0.879272102811966
115,100.0,7.0,105.0,0.9553691579682293,0.8735488905340243,0.9675857495545737,0.006008084176090342,0.13735913246863704,0.8764037751393907
116,100.0,7.0,120.0,0.9539695028004582,0.874641349366734,0.9674978627527744,0.005997049071092002,0.13703860840050913,0.87649696817517
117,100.0,7.0,135.0,0.9532887572225612,0.874259188859321,0.9672022435103587,0.006073258682862024,0.13524331156519906,0.8765293752174731
118,100.0,7.0,150.0,0.95301458532617,0.8740551031433202,0.9673380685676848,0.006063477025106585,0.13609467455621302,0.8760906985500503
119,100.0,7.0,165.0,0.9523510587901283,0.8741571460013206,0.967473893625011,0.006068363912198359,0.13658536585365852,0.8755071241177474
120,100.0,8.0,105.0,0.955803038909898,0.8812761359771104,0.9703901375028963,0.006662760525654976,0.14490078449469312,0.8783623905930374
121,100.0,8.0,120.0,0.9554926000146158,0.8807779267292263,0.9700625594234625,0.0065688562854284765,0.14315115481362908,0.8778447550837691
122,100.0,8.0,135.0,0.9549796865893121,0.8805778426939315,0.9700945182604805,0.00655792276964048,0.14367421642644704,0.876510087850294
123,100.0,8.0,150.0,0.9545268744298745,0.8798715460493407,0.9699507034938999,0.0065524944154877135,0.14230330672748004,0.8758472725065705
124,100.0,8.0,165.0,0.9544592240247542,0.8799415754616939,0.9698947755291185,0.006556291390728477,0.14285714285714285,0.8758069090383204
