,scale_pos_weight_xgbqts,max_depth_xgbqts,n_estimators_xgbqts,val_xgb_dense_QTS_0_roc,test_xgb_dense_QTS_0_acc,val_xgb_dense_QTS_0_acc,test_xgb_dense_QTS_0_f1,val_xgb_dense_QTS_0_f1,test_xgb_dense_QTS_0_roc
114,100.0,6.0,165.0,0.9568017433375151,0.9043858420536626,0.9789071675681722,0.0077656194846452515,0.18114143920595532,0.8912627463027232
115,100.0,7.0,105.0,0.9511220472456265,0.9067848496368475,0.9793785604141866,0.00804837542051697,0.1824516946468166,0.8871292609077457
116,100.0,7.0,120.0,0.9502422904026236,0.9090177874707377,0.9804811402913048,0.008244274809160304,0.18971807628524048,0.8868795949348808
117,100.0,7.0,135.0,0.9500255736820507,0.9106384681566257,0.9809285640095556,0.008304467537081446,0.1922165820642978,0.8878180541713794
118,100.0,7.0,150.0,0.9504438796598715,0.9114908261469817,0.9814798539481149,0.008339311334289811,0.19569743233865372,0.8864767961414863
119,100.0,7.0,165.0,0.9501896312650171,0.9129374337221633,0.981815421736803,0.008431511063509787,0.19689484827099507,0.8857728502378628
120,100.0,8.0,105.0,0.9542631993392245,0.9136597370895776,0.9821270203977277,0.008501447543770966,0.19849516302400572,0.8819013765194788
121,100.0,8.0,120.0,0.9539381972204071,0.9153064287000541,0.9826543412085235,0.008525987866863422,0.20271759089239808,0.8819138116599017
122,100.0,8.0,135.0,0.9538485998331251,0.9160907581184098,0.9829899089972116,0.00860499751778918,0.20470676129996265,0.8813661013421359
123,100.0,8.0,150.0,0.9532285586739727,0.9164409051801756,0.9830937752175198,0.008452443135951376,0.2057057057057057,0.8815755414416655
124,100.0,8.0,165.0,0.9536065506916529,0.9169191060245303,0.9832775385303729,0.008500680532008883,0.2080968596292092,0.8817256609335613
